consistent_change,latitude,longitude,year
1.0,-15.49256997,-41.49825845,2008
1.0,-15.49256997,-41.49825845,2010
1.0,-11.54204884,-50.79447417,1987
1.0,-11.54204884,-50.79447417,1991
1.0,-11.54204884,-50.79447417,2009
1.0,-12.09612971,-49.34567128,1989
1.0,-12.09612971,-49.34567128,1994
1.0,-12.09612971,-49.34567128,2006
1.0,-12.09612971,-49.34567128,2009
0.0,-12.09612971,-49.34567128,1988
1.0,-15.17645282,-49.86094493,1994
1.0,-15.17645282,-49.86094493,2002
1.0,-15.17645282,-49.86094493,2004
1.0,-12.87335209,-44.34223481,1988
1.0,-12.87335209,-44.34223481,1996
1.0,-12.87335209,-44.34223481,2005
1.0,-12.87335209,-44.34223481,2009
1.0,-12.87335209,-44.34223481,2012
0.0,-12.87335209,-44.34223481,1993
0.0,-12.87335209,-44.34223481,1994
0.0,-12.87335209,-44.34223481,1995
0.0,-12.87335209,-44.34223481,2008
0.0,-12.87335209,-44.34223481,2011
1.0,-8.926064905,-46.40252092,1994
1.0,-8.926064905,-46.40252092,1998
1.0,-8.926064905,-46.40252092,2015
0.0,-8.926064905,-46.40252092,1997
1.0,-11.68703693,-58.12553537,2003
1.0,-30.90146187,-54.78568898,2008
1.0,-14.66656906,-42.23182272,1987
1.0,-14.66656906,-42.23182272,1993
1.0,-14.66656906,-42.23182272,1996
0.0,-14.66656906,-42.23182272,1995
1.0,-23.24565969,-53.38755107,1996
1.0,-4.831903166,-48.40998608,2007
1.0,-1.035802438,-47.72304438,2006
1.0,-23.23299345,-47.135007200000004,2004
1.0,-5.949227716,-46.21576117,1991
1.0,-5.949227716,-46.21576117,1994
0.0,-5.949227716,-46.21576117,1990
1.0,-20.7067512,-43.05108625,1996
1.0,-20.7067512,-43.05108625,1998
1.0,-20.7067512,-43.05108625,2010
1.0,-20.7067512,-43.05108625,2014
1.0,-0.744209297,-52.77229493,2004
1.0,-0.744209297,-52.77229493,2006
1.0,-18.70979633,-47.12287994,1994
1.0,-18.70979633,-47.12287994,2000
1.0,-18.70979633,-47.12287994,2002
1.0,-5.091965441,-43.81159997,1990
1.0,-5.091965441,-43.81159997,1992
1.0,-10.41879541,-48.79509384,1999
1.0,-10.41879541,-48.79509384,2003
1.0,-10.41879541,-48.79509384,2007
1.0,-10.41879541,-48.79509384,2014
1.0,-18.34975156,-42.55090429999999,1996
1.0,-3.486047207,-45.41644023,1987
1.0,-3.486047207,-45.41644023,2012
0.0,-3.486047207,-45.41644023,1986
1.0,-12.5596604,-54.78892291,2001
1.0,-9.627289816000001,-62.05719188,1993
1.0,-19.4875577,-52.96498356,2011
1.0,-19.4875577,-52.96498356,2014
1.0,-8.004932412999999,-50.927335,1996
1.0,-12.046812199999998,-62.25661787,1988
1.0,-12.046812199999998,-62.25661787,1994
1.0,-12.046812199999998,-62.25661787,1996
1.0,-12.046812199999998,-62.25661787,2005
1.0,-12.046812199999998,-62.25661787,2009
0.0,-12.046812199999998,-62.25661787,1987
0.0,-12.046812199999998,-62.25661787,1991
0.0,-12.046812199999998,-62.25661787,1992
0.0,-12.046812199999998,-62.25661787,1993
0.0,-12.046812199999998,-62.25661787,2003
0.0,-12.046812199999998,-62.25661787,2004
0.0,-12.046812199999998,-62.25661787,2008
1.0,-18.35810589,-50.35977941,1997
1.0,-4.995486379,-49.03952543,2003
1.0,-4.995486379,-49.03952543,2012
1.0,-4.995486379,-49.03952543,2014
0.0,-4.995486379,-49.03952543,2011
1.0,-26.51247305,-50.68128645,1995
1.0,-12.18721888,-52.31199818,1987
1.0,-12.18721888,-52.31199818,1996
1.0,-11.78621094,-48.88402706,1991
1.0,-11.78621094,-48.88402706,1999
1.0,-11.78621094,-48.88402706,2002
1.0,-5.11190804,-50.00539403,1996
1.0,-5.11190804,-50.00539403,1999
1.0,-5.11190804,-50.00539403,2001
1.0,-5.11190804,-50.00539403,2015
0.0,-5.11190804,-50.00539403,1995
1.0,-1.243043774,-47.69474745,1992
1.0,-29.08506836,-51.04591262,1997
1.0,-12.38314144,-43.19849979,1987
1.0,-12.38314144,-43.19849979,1998
1.0,-4.6098396280000005,-46.87305846,2002
1.0,-4.6098396280000005,-46.87305846,2010
1.0,-21.64513135,-52.16889656,1989
1.0,-21.64513135,-52.16889656,1996
0.0,-21.64513135,-52.16889656,1988
1.0,-9.604652271,-64.12583231,1996
1.0,-1.03122103,-61.54569116,2003
1.0,-1.03122103,-61.54569116,2008
1.0,-1.03122103,-61.54569116,2015
1.0,-5.714497933,-46.09907001,1994
1.0,-20.58709561,-45.58298788,1988
1.0,-17.33887737,-47.68369818,1985
1.0,-17.33887737,-47.68369818,1999
1.0,-14.95627574,-51.24156569,1996
1.0,-14.95627574,-51.24156569,2011
1.0,-7.0228941439999995,-40.93258932,2012
1.0,-5.269562372,-63.01443665,2012
1.0,-14.85844921,-39.76486928,2003
1.0,-12.62056617,-38.47668517,2013
1.0,-3.158880781,-50.04231479,2014
1.0,-6.061606958,-35.29907451,2001
1.0,-6.061606958,-35.29907451,2005
1.0,-12.08319397,-51.07609601,2000
1.0,-18.10019958,-54.61887183,2007
1.0,-2.500505509,-58.19641245,1992
1.0,-2.500505509,-58.19641245,1995
1.0,-2.500505509,-58.19641245,2001
1.0,-15.47640029,-52.97468537,2011
1.0,-11.33777195,-62.17792545,2000
1.0,-11.33777195,-62.17792545,2004
1.0,-11.33777195,-62.17792545,2006
1.0,-11.33777195,-62.17792545,2013
1.0,-11.51752484,-40.48603679,2006
1.0,-29.37369707,-50.37433211,1991
1.0,-29.37369707,-50.37433211,1993
1.0,-13.01456726,-61.42091516,2004
1.0,-13.01456726,-61.42091516,2010
1.0,-11.95383657,-58.19506498,1998
1.0,-11.95383657,-58.19506498,2012
1.0,-13.99579704,-53.10026984,1996
1.0,-15.43840156,-50.47323663,2014
1.0,-12.51573278,-55.59363375,2000
1.0,-12.51573278,-55.59363375,2002
1.0,-15.929151199999998,-45.73552182,1995
1.0,-9.966852993,-37.18499762,1986
1.0,-11.2005992,-62.05422744,1993
1.0,-11.2005992,-62.05422744,2000
1.0,-11.2005992,-62.05422744,2010
1.0,-14.29062412,-50.42903951,1994
1.0,-14.29062412,-50.42903951,1997
1.0,-14.29062412,-50.42903951,2001
0.0,-14.29062412,-50.42903951,1993
1.0,-15.43489813,-50.74973807,1988
1.0,-15.43489813,-50.74973807,1999
1.0,-9.590369057,-67.60770236,1995
1.0,0.8695242790000001,-50.42364962,1994
1.0,0.8695242790000001,-50.42364962,2005
1.0,0.8695242790000001,-50.42364962,2008
1.0,-11.48976689,-45.85436893,2002
1.0,-27.64731475,-50.6535285,1987
1.0,-27.64731475,-50.6535285,1989
1.0,-17.94820463,-46.035199799999994,2009
1.0,-17.46661781,-46.960644200000004,1992
0.0,-17.46661781,-46.960644200000004,1991
1.0,-18.83753676,-53.82359331,2011
1.0,-21.12204236,-50.20616749,2010
1.0,-21.12204236,-50.20616749,2015
1.0,-10.0808492,-62.5589908,2001
1.0,-10.0808492,-62.5589908,2005
0.0,-10.0808492,-62.5589908,1999
0.0,-10.0808492,-62.5589908,2000
1.0,-18.49312268,-55.83537039,1999
1.0,-18.49312268,-55.83537039,2002
1.0,-5.777290171000001,-36.00218588,1992
1.0,-8.080121402,-36.45844022,2015
1.0,-16.79665427,-43.69140539,1985
1.0,-16.79665427,-43.69140539,1987
1.0,-16.79665427,-43.69140539,2009
1.0,-16.69020391,-43.56878535,1985
1.0,-16.69020391,-43.56878535,1989
1.0,-16.69020391,-43.56878535,1996
1.0,-16.69020391,-43.56878535,2008
1.0,-16.69020391,-43.56878535,2011
0.0,-16.69020391,-43.56878535,1988
0.0,-16.69020391,-43.56878535,2006
0.0,-16.69020391,-43.56878535,2007
0.0,-16.69020391,-43.56878535,2010
0.0,-16.69020391,-43.56878535,2015
1.0,-30.42742089,-54.55203717,1997
1.0,-22.04667828,-49.29662327,1991
1.0,-22.04667828,-49.29662327,2002
0.0,-22.04667828,-49.29662327,1988
0.0,-22.04667828,-49.29662327,1989
0.0,-22.04667828,-49.29662327,1990
0.0,-22.04667828,-49.29662327,2001
1.0,-9.213346133,-50.35708446,1992
1.0,-29.74748605,-51.57573898,1988
1.0,-29.74748605,-51.57573898,1995
1.0,-5.98884342,-35.58581675,2004
1.0,-27.19537233,-49.62486767,1993
1.0,-5.03375461,-40.26127831,2003
1.0,-32.01609147,-53.68857652,1995
1.0,-21.02125138,-54.11356948,1986
1.0,-21.02125138,-54.11356948,1991
1.0,-21.02125138,-54.11356948,1995
1.0,-21.02125138,-54.11356948,1998
1.0,-21.02125138,-54.11356948,2015
0.0,-21.02125138,-54.11356948,1985
0.0,-21.02125138,-54.11356948,1997
1.0,-16.56300246,-57.30492436,2009
1.0,-4.258957678,-61.86989314,1986
1.0,-4.258957678,-61.86989314,1993
1.0,-4.258957678,-61.86989314,2003
1.0,-4.258957678,-61.86989314,2009
0.0,-4.258957678,-61.86989314,1985
1.0,-4.205328255,-45.86299276,1988
0.0,-4.205328255,-45.86299276,1987
1.0,-7.634107863,-39.80502398,1989
1.0,-7.634107863,-39.80502398,2001
0.0,-7.634107863,-39.80502398,1988
0.0,-7.634107863,-39.80502398,2000
1.0,-9.921308408,-62.11405524,1987
1.0,-11.61966328,-39.69641766,2000
1.0,-28.83848082,-49.71972977,2015
1.0,-8.797246493,-66.91267582,1995
1.0,-19.14961149,-49.4591285,2002
1.0,-30.46730609,-55.16971876,1987
1.0,-30.46730609,-55.16971876,1992
1.0,-30.46730609,-55.16971876,2008
1.0,-9.546980429,-38.70333011,2007
1.0,-28.23050103,-50.88583284,1987
1.0,-28.23050103,-50.88583284,1994
1.0,-11.5937918,-51.14023573,1987
1.0,-16.16846239,-45.72069962,1993
1.0,-13.26573621,-50.16816876,1998
1.0,-1.633002439,-63.67496787,1989
1.0,-1.633002439,-63.67496787,2005
1.0,-16.29323838,-51.50567038,1988
1.0,-16.29323838,-51.50567038,1994
1.0,-13.87209903,-45.77379005,1986
1.0,-13.87209903,-45.77379005,1992
1.0,-13.87209903,-45.77379005,1998
1.0,-31.88996801,-52.36832255,1991
1.0,-2.676215979,-49.08884294,1997
1.0,-10.46218404,-57.72506642,2006
1.0,-18.43706781,-40.88785322,1990
1.0,-18.43706781,-40.88785322,2008
1.0,-16.81740535,-52.95662923,2004
1.0,-16.81740535,-52.95662923,2008
1.0,-16.81740535,-52.95662923,2011
0.0,-16.81740535,-52.95662923,2002
0.0,-16.81740535,-52.95662923,2003
0.0,-16.81740535,-52.95662923,2006
0.0,-16.81740535,-52.95662923,2007
1.0,-18.15760192,-39.73738083,1986
1.0,-18.15760192,-39.73738083,1989
1.0,-18.15760192,-39.73738083,1992
1.0,-18.15760192,-39.73738083,1995
1.0,-17.81911672,-47.48373319,1995
1.0,-17.81911672,-47.48373319,2003
1.0,-17.81911672,-47.48373319,2015
1.0,-10.66969487,-68.21110073,1992
1.0,-10.66969487,-68.21110073,2001
1.0,-19.54469055,-57.50974025,1985
1.0,-19.54469055,-57.50974025,1991
1.0,-19.54469055,-57.50974025,1999
1.0,-8.913398659,-47.96936244,1990
1.0,-8.913398659,-47.96936244,1993
1.0,-8.913398659,-47.96936244,2006
1.0,-10.15846364,-67.03960777,1989
1.0,-10.15846364,-67.03960777,1994
1.0,-10.15846364,-67.03960777,2005
1.0,-10.15846364,-67.03960777,2009
1.0,-10.15846364,-67.03960777,2013
0.0,-10.15846364,-67.03960777,1988
0.0,-10.15846364,-67.03960777,2004
1.0,-18.37158062,-55.68445342,2014
0.0,-18.37158062,-55.68445342,2012
0.0,-18.37158062,-55.68445342,2013
1.0,-9.536200646000001,-42.04317651,1988
1.0,-9.536200646000001,-42.04317651,1994
1.0,-9.536200646000001,-42.04317651,1997
1.0,-9.800305339,-54.77625667,1990
1.0,-9.800305339,-54.77625667,1998
0.0,-9.800305339,-54.77625667,1989
0.0,-9.800305339,-54.77625667,1995
0.0,-9.800305339,-54.77625667,1996
0.0,-9.800305339,-54.77625667,1997
1.0,-14.30275137,-39.38892434,1988
1.0,-14.30275137,-39.38892434,1992
1.0,-14.30275137,-39.38892434,1998
1.0,-14.30275137,-39.38892434,2009
0.0,-14.30275137,-39.38892434,1987
0.0,-14.30275137,-39.38892434,1991
1.0,-30.884753200000002,-52.24731948,2005
0.0,-30.884753200000002,-52.24731948,2004
1.0,-0.590327889,-50.29590919,2003
1.0,-0.590327889,-50.29590919,2006
1.0,-2.307816881,-55.63971732,2001
1.0,-9.346206963,-59.59589783,1990
1.0,-9.346206963,-59.59589783,1996
1.0,-9.346206963,-59.59589783,2002
0.0,-9.346206963,-59.59589783,1995
1.0,-5.954078619,-44.94078229,2000
1.0,-3.2542818639999997,-40.14108372,2003
1.0,-3.2542818639999997,-40.14108372,2008
1.0,-3.2542818639999997,-40.14108372,2012
1.0,-27.88797342,-51.61697165,1997
1.0,-27.88797342,-51.61697165,2003
1.0,-27.88797342,-51.61697165,2013
1.0,-5.395955333,-44.44356478,1986
1.0,-5.395955333,-44.44356478,1992
1.0,-5.395955333,-44.44356478,1995
1.0,-5.395955333,-44.44356478,2007
1.0,-1.011008937,-47.85671370000001,2002
1.0,-17.80645048,-53.7990693,1990
1.0,-17.80645048,-53.7990693,1999
1.0,-12.37829054,-56.19676263,2001
1.0,-6.834786922999999,-60.03409603,2002
1.0,-6.834786922999999,-60.03409603,2006
1.0,-6.834786922999999,-60.03409603,2015
1.0,-11.0316261,-54.37659620000001,2004
1.0,-8.396508045,-50.11319186,1997
1.0,-8.396508045,-50.11319186,2002
1.0,-8.396508045,-50.11319186,2008
1.0,-8.396508045,-50.11319186,2010
0.0,-8.396508045,-50.11319186,2001
1.0,-9.632410213,-49.89651821,1996
1.0,-9.632410213,-49.89651821,2012
1.0,-9.632410213,-49.89651821,2014
1.0,-13.58616527,-46.49711352,1987
1.0,-13.58616527,-46.49711352,1993
1.0,-11.64041437,-55.52814656,2010
1.0,-8.098986023,-41.40986423,1991
1.0,-8.098986023,-41.40986423,1993
1.0,-6.890572303,-51.76815811,1993
1.0,-6.890572303,-51.76815811,2000
1.0,-18.59337467,-49.81701731,1988
1.0,-18.59337467,-49.81701731,1991
0.0,-18.59337467,-49.81701731,1990
1.0,-1.873391609,-55.28964385,1987
1.0,-1.873391609,-55.28964385,1999
0.0,-1.873391609,-55.28964385,1998
1.0,-9.374773389,-64.55513719,1985
1.0,-5.7514186910000005,-47.5381711,1987
1.0,-27.96208443,-51.25234547,1994
1.0,-8.205705879,-40.56904112,2005
1.0,-8.205705879,-40.56904112,2010
1.0,-8.205705879,-40.56904112,2014
1.0,-18.69227918,-46.16159276,2002
1.0,-13.40614289,-50.75135504,1994
1.0,-13.40614289,-50.75135504,2003
1.0,-7.018312736,-48.74092543,1991
1.0,-4.7057797,-46.8361377,2002
1.0,-5.308100098,-45.03726135,1991
1.0,-5.308100098,-45.03726135,2007
1.0,-10.92948765,-62.84411607,2005
1.0,-10.92948765,-62.84411607,2009
0.0,-10.92948765,-62.84411607,2008
1.0,-21.294249399999998,-47.10158987,2008
1.0,-21.294249399999998,-47.10158987,2010
1.0,-21.294249399999998,-47.10158987,2014
1.0,-25.49782594,-52.614640599999994,1986
1.0,-9.359142703,-68.44044062,1997
1.0,-2.7495185060000003,-47.65055034,2013
1.0,-30.28701421,-52.62676786,1986
1.0,-30.28701421,-52.62676786,1992
1.0,-30.28701421,-52.62676786,2003
1.0,-30.28701421,-52.62676786,2011
1.0,-30.28701421,-52.62676786,2013
0.0,-30.28701421,-52.62676786,2001
0.0,-30.28701421,-52.62676786,2002
1.0,-15.5356891,-55.84776714,1988
1.0,-15.5356891,-55.84776714,1993
1.0,-3.374476449,-39.29756567,1986
1.0,-20.49519795,-54.89806822,2005
1.0,-20.49519795,-54.89806822,2007
1.0,-6.823468151,-59.14691985,1989
1.0,-6.823468151,-59.14691985,1996
1.0,-6.823468151,-59.14691985,2004
1.0,-6.823468151,-59.14691985,2006
1.0,-4.198860385,-44.99926261,2013
0.0,-4.198860385,-44.99926261,2012
1.0,-16.36330697,-50.33282995,1986
1.0,-29.70463642,-50.16547381,2001
1.0,-16.28326708,-39.12023823,2002
1.0,-4.481560205,-37.90939906,1997
1.0,1.5901528,-60.98514242,2015
1.0,-15.79629037,-53.73007869,2002
1.0,-15.79629037,-53.73007869,2005
1.0,-15.79629037,-53.73007869,2012
1.0,-15.79629037,-53.73007869,2014
1.0,-11.42778314,-47.27056298,2008
0.0,-11.42778314,-47.27056298,2007
1.0,-7.817633676,-40.46016531,1998
1.0,-22.80584453,-44.81223337,2000
1.0,-21.66426547,-45.54202471,1997
1.0,-21.66426547,-45.54202471,1999
1.0,-21.66426547,-45.54202471,2004
1.0,-21.66426547,-45.54202471,2012
0.0,-21.66426547,-45.54202471,1994
0.0,-21.66426547,-45.54202471,1995
0.0,-21.66426547,-45.54202471,1996
1.0,-4.73811905,-45.82283806,1995
1.0,-21.13524759,-43.591153399999996,2000
1.0,-3.991349555,-52.46210667,2013
1.0,-3.991349555,-52.46210667,2015
1.0,-30.56594111,-52.09990594,1988
1.0,-14.76385661,-48.62450377,1991
1.0,-14.76385661,-48.62450377,2005
1.0,-14.76385661,-48.62450377,2014
1.0,-29.30470645,-55.49742418,1989
1.0,-29.30470645,-55.49742418,1993
1.0,-13.83922069,-46.95929673,1994
1.0,-4.3433094830000005,-44.52333517,1985
1.0,-4.3433094830000005,-44.52333517,1991
1.0,-16.51314596,-48.12971171,2004
1.0,-8.388962197,-41.87366441,1989
1.0,-8.388962197,-41.87366441,2003
1.0,-8.388962197,-41.87366441,2014
1.0,-3.527818868,-45.72447254,2009
1.0,-12.93668332,-55.89088627,1986
1.0,-2.739008217,-45.58595232,1986
1.0,-2.739008217,-45.58595232,1993
1.0,-2.739008217,-45.58595232,2012
0.0,-2.739008217,-45.58595232,2011
1.0,-12.74156924,-55.44622021,1995
1.0,-13.88099235,-45.88374384,1990
1.0,-13.88099235,-45.88374384,1992
1.0,-13.88099235,-45.88374384,1997
1.0,-13.88099235,-45.88374384,1999
1.0,-13.88099235,-45.88374384,2004
1.0,-13.88099235,-45.88374384,2009
1.0,-13.88099235,-45.88374384,2014
1.0,-6.313314901,-38.11098101,1988
1.0,-19.25228893,-53.16279259,1987
1.0,-19.25228893,-53.16279259,2001
1.0,-20.86521402,-47.15306334,1998
0.0,-20.86521402,-47.15306334,1997
1.0,-6.575533132,-46.20471189,2015
1.0,-3.037069228,-53.42689728,1998
1.0,-3.037069228,-53.42689728,2001
1.0,-3.037069228,-53.42689728,2010
1.0,-5.832536561,-47.15737525,1999
1.0,-5.832536561,-47.15737525,2005
1.0,-5.832536561,-47.15737525,2009
1.0,-10.51015408,-42.05880719,1998
0.0,-10.51015408,-42.05880719,1996
0.0,-10.51015408,-42.05880719,1997
1.0,-4.602293779,-53.1323397,1987
1.0,-4.602293779,-53.1323397,1991
1.0,-4.353011288,-52.31226768,1988
1.0,-4.353011288,-52.31226768,2000
1.0,-4.353011288,-52.31226768,2004
1.0,-4.353011288,-52.31226768,2010
0.0,-4.353011288,-52.31226768,1999
1.0,-13.88395679,-39.52555809,1991
1.0,-13.88395679,-39.52555809,1994
1.0,-13.88395679,-39.52555809,2005
1.0,-13.15820787,-51.52561298,2005
1.0,-9.532427722000001,-49.01715738,2002
1.0,-29.77120158,-56.94892202,2008
1.0,-14.59865643,-51.21515522,2006
1.0,-15.06892448,-57.89808194,1985
1.0,-15.06892448,-57.89808194,2004
1.0,-16.73763495,-43.38849348,1989
1.0,-10.14687538,-48.07338735,2001
1.0,-10.14687538,-48.07338735,2003
1.0,-10.14687538,-48.07338735,2012
0.0,-10.14687538,-48.07338735,2000
1.0,-18.08564687,-51.17176659,2007
1.0,-18.08564687,-51.17176659,2013
1.0,-19.253636399999998,-44.35678752,1986
1.0,-9.289074111,-38.11475394,1988
0.0,-9.289074111,-38.11475394,1987
1.0,-11.02300227,-40.05026405,1994
1.0,-11.51995029,-58.09211805,1988
1.0,-3.8000083989999998,-59.80906805,1992
1.0,-3.8000083989999998,-59.80906805,2006
1.0,-4.289410566,-47.87476984,1987
1.0,-31.23374869,-53.93543356,1986
1.0,-31.23374869,-53.93543356,1990
1.0,-3.245927532,-44.34843319,1994
1.0,-3.245927532,-44.34843319,2007
1.0,-3.245927532,-44.34843319,2013
0.0,-3.245927532,-44.34843319,2012
1.0,-11.61265643,-41.18564474,2005
1.0,-11.61265643,-41.18564474,2007
1.0,-18.84831654,-54.07422327,2012
1.0,-1.488014352,-45.95920232,1988
1.0,-1.488014352,-45.95920232,2013
0.0,-1.488014352,-45.95920232,2012
1.0,-9.368305519,-38.16730538,2005
1.0,-17.73907683,-48.14588139,1999
1.0,-4.623314357,-39.390541299999995,2004
1.0,-18.62760048,-48.648219299999994,1985
1.0,-13.96237971,-41.17136152,2009
1.0,-13.96237971,-41.17136152,2012
1.0,-0.29307536100000003,-51.624517499999996,2004
1.0,-11.12379325,-57.71186119,2009
1.0,-1.902497024,-54.21355198,1987
1.0,-1.902497024,-54.21355198,1990
1.0,-1.902497024,-54.21355198,2014
0.0,-1.902497024,-54.21355198,1989
1.0,-6.155930063,-44.58316297,2009
1.0,-14.02544145,-55.17753411,1991
0.0,-14.02544145,-55.17753411,1990
1.0,-15.44648639,-56.98314783,1985
1.0,-15.44648639,-56.98314783,2008
1.0,0.238098466,-50.20670648,1995
1.0,0.238098466,-50.20670648,2000
1.0,0.238098466,-50.20670648,2011
1.0,-8.909356241000001,-63.52674585,2011
1.0,-12.13709289,-48.49406839,1988
1.0,-12.13709289,-48.49406839,1995
1.0,-12.13709289,-48.49406839,2001
1.0,-12.13709289,-48.49406839,2007
1.0,-4.60822266,-45.57247759,1996
1.0,-14.69540499,-56.84759205,1994
1.0,-14.69540499,-56.84759205,1998
0.0,-14.69540499,-56.84759205,1993
1.0,-14.09200661,-39.18006603,2002
1.0,-15.40471473,-59.30646065,1995
0.0,-15.40471473,-59.30646065,1994
1.0,-16.53955643,-39.3606274,1998
1.0,-16.187866,-57.09525758,1992
1.0,-16.187866,-57.09525758,1996
1.0,-8.69834198,-38.70359961,1991
1.0,-8.69834198,-38.70359961,1994
1.0,-8.69834198,-38.70359961,1999
1.0,-10.94727429,-37.98377957,1986
1.0,-10.94727429,-37.98377957,1993
1.0,-10.94727429,-37.98377957,2009
1.0,-21.96879435,-47.79850287,2012
1.0,-10.29967881,-57.54558303,1993
1.0,-6.150270677000001,-46.98867164,2009
1.0,-14.33212628,-52.56370612,2004
1.0,-4.165443057,-46.79706099,1996
1.0,-4.165443057,-46.79706099,1998
1.0,-4.165443057,-46.79706099,2005
1.0,-4.165443057,-46.79706099,2009
1.0,-9.495237469,-47.39210503,2009
0.0,-9.495237469,-47.39210503,2008
1.0,-20.81778297,-49.89085883,1995
0.0,-20.81778297,-49.89085883,1994
1.0,-12.53837033,-58.11259963,1990
1.0,-12.53837033,-58.11259963,1995
1.0,-7.919233134,-42.50050882,1996
1.0,-7.919233134,-42.50050882,2002
0.0,-7.919233134,-42.50050882,2001
1.0,-3.045693055,-52.87524187,1985
1.0,-3.045693055,-52.87524187,1989
1.0,-3.045693055,-52.87524187,1994
1.0,-21.07919272,-43.148373799999995,2003
1.0,-21.07919272,-43.148373799999995,2007
1.0,-10.13959902,-59.19596787,1993
1.0,-2.998531503,-53.23636461,1986
1.0,-11.45661906,-38.79630574,1996
1.0,-14.6646826,-57.88137328,1999
1.0,-10.05955913,-43.50060322,1991
1.0,-10.05955913,-43.50060322,1997
1.0,-10.05955913,-43.50060322,2005
1.0,-14.12623242,-60.110093500000005,1987
1.0,-14.12623242,-60.110093500000005,2007
1.0,-14.12623242,-60.110093500000005,2010
1.0,-13.48726076,-53.16090613,1986
1.0,-13.48726076,-53.16090613,1988
1.0,-13.48726076,-53.16090613,1992
1.0,-13.48726076,-53.16090613,1997
1.0,-13.48726076,-53.16090613,1999
0.0,-13.48726076,-53.16090613,1991
0.0,-13.48726076,-53.16090613,1996
1.0,-1.18752789,-62.17199657,1996
1.0,-1.18752789,-62.17199657,2003
1.0,-10.81791689,-38.07379076,2012
0.0,-10.81791689,-38.07379076,2011
1.0,-14.60242935,-52.86823501,2001
1.0,-14.60242935,-52.86823501,2003
1.0,-14.60242935,-52.86823501,2010
1.0,-3.129775366,-49.49955269,1988
1.0,-6.422729703,-49.38744294,1986
1.0,-6.422729703,-49.38744294,1994
1.0,-6.422729703,-49.38744294,1996
0.0,-6.422729703,-49.38744294,1991
0.0,-6.422729703,-49.38744294,1992
0.0,-6.422729703,-49.38744294,1993
1.0,-15.54054,-42.9640395,2000
1.0,-10.76590444,-65.32993412,2004
1.0,-6.247827717000001,-48.10949962,2006
1.0,-6.247827717000001,-48.10949962,2015
1.0,-22.45927449,-49.25862453,1999
1.0,-22.45927449,-49.25862453,2012
1.0,-16.23637502,-44.0293516,2001
0.0,-16.23637502,-44.0293516,1998
0.0,-16.23637502,-44.0293516,1999
0.0,-16.23637502,-44.0293516,2000
1.0,-7.903332954,-40.71133427,1985
1.0,-7.903332954,-40.71133427,1999
1.0,-18.43976275,-46.821315500000004,1986
1.0,-18.43976275,-46.821315500000004,2003
1.0,-17.78354344,-52.2713045,1998
0.0,-17.78354344,-52.2713045,1997
1.0,-14.61374813,-53.07682381,1987
1.0,-19.12266203,-47.34925539,2009
1.0,-10.61148404,-61.39746913,2006
1.0,-7.098622122,-48.35554818,1987
1.0,-7.098622122,-48.35554818,1997
1.0,-7.098622122,-48.35554818,1999
